FJ Accounts Receivable Aging Report ,,,,,,,,,,,,,,,,,,,
Legal Entity,"Alpha Ducts LLC,Alpine Coils Industry LLC,DC Serve Equipment Trading LLC,Euroclima Middle East Central Air Conditioning Equipment Manufacturing LLC,FJ Care Air Condition Trading LLC,FJ Care Technical Services LLC,FJ Electrical Engineering and General Trading Co. Limited,FJ Industries WLL,FJ Trading and Engineering Co. WLL,Faisal Jassem Trading Company LLC,Faisal Jassim Al Dosari Trading Owned By Faisal Jassim Mohammad Aldosari One Person Co. LLC,Faisal Jassim Engineering and Trading Co. LLC,Faisal Jassim Industries LLC,Faisal Jassim Trading Co. LLC,Flowtech Air Distribution Industries LLC,Future Journey Energy Solutions LLC,Metaform Industries LLC,Multiplast Dubai LLC,Raphael Khlat India Private Limited,Raphael Khlat Middle East FZCO,Tawreed Co. LLC,Tawreed Integrated Industries,ZZZ_DO_NOT_USE_IRQOLD",,,,,,,,,,,,,,,,,,
Division,"4010-Air Handling Unit,4020-Alpha Ducts,4030-Damper,4040-Alpine,4050-Insulation,4060-Busbar,4070-Chiller,4080-Corporate Administration,4090-Corporate Finance,4100-Corporate HR,4110-Corporate HSE & Internal Audit,4120-Corporate IT,4130-Corporate Logistics,4140-Corporate Management,4150-Corporate Marketing,4160-Corporate Procurement,4170-DC Serve,4180-Ducting ,4190-ECS Promaster,4200-ECS Promaster KSA,4210-Euroclima Middle East,4220-FJ Care,4230-FJ Energy,4240-FJ Iraq,4250-FJ Qatar Corporate,4260-Flowtech,4270-Flowtech KSA,4280-Lighting Solutions,4290-Metaform,4300-Multiplast KSA,4310-Multiplast UAE,4320-Pumps Aquaflo,4330-Pumps KSA,4340-Qatar MEP,4350-RKME ,4360-Ventilation Fans,4370-KSA Corporate,4380-DIP MPD Factory UAE",,,,,,,,,,,,,,,,,,
Business Unit,"Air Handling Unit KSA BU,Air Handling Unit UAE BU,Alpha Ducts KSA BU,Alpha Ducts Oman BU,Alpha Ducts Qatar BU,Alpha Ducts UAE BU,Alpine Coils General UAE BU,Alpine Coils UAE BU,Alpine Filter Frame UAE BU,Busbar UAE BU,Chiller UAE BU,Corporate Administration Abu Dhabi BU,Corporate Administration Dossari Trading UAE BU,Corporate Administration India BU,Corporate Administration Industries KSA BU,Corporate Administration Oman BU,Corporate Administration UAE BU,Corporate Finance India BU,Corporate Finance Industries KSA BU,Corporate Finance UAE BU,Corporate HR UAE BU,Corporate HSE & Internal Audit India BU,Corporate HSE & Internal Audit UAE BU,Corporate IT India BU,Corporate IT Industries KSA BU,Corporate IT UAE BU,Corporate Industries UAE BU,Corporate KSA BU,Corporate Logistics India BU,Corporate Logistics Industries KSA BU,Corporate Logistics UAE BU,Corporate Management UAE BU,Corporate Marketing UAE BU,Corporate Procurement UAE BU,DC Serve Cooling Tower KSA BU,DC Serve Cooling Tower Qatar BU,DC Serve Cooling Tower UAE BU,DC Serve General UAE BU,DC Serve Heat Exchanger KSA BU,DC Serve Heat Exchanger UAE BU,DC Serve KSA Operation UAE BU,DC Serve Qatar Operation UAE BU,DC Serve Valves KSA BU,DC Serve Valves Qatar BU,DC Serve Valves UAE BU,DCSM UAE BU,DIP MPD Factory UAE,Ducting FT Industries UAE BU,Ducting UAE BU,ECS Promaster India BU,ECS Promaster Industries KSA BU,ECS Promaster UAE BU,Euroclima Middle East AHU KSA BU,Euroclima Middle East AHU Qatar BU,Euroclima Middle East AHU UAE BU,Euroclima Middle East Export UAE BU,Euroclima Middle East FCU UAE BU,Euroclima Middle East General UAE BU,Euroclima Middle East KSA Operation UAE BU,Euroclima Middle East QTR Operation UAE BU,Euroclima Middle East Service UAE BU,FJ Care Casual Jobs UAE BU,FJ Care General UAE BU,FJ Care Projects UAE BU,FJ Care Services & AMC UAE BU,FJ Energy Boiler UAE BU,FJ Energy General UAE BU,FJ Energy KSA BU,FJ Energy KSA Operation UAE BU,FJ Energy Photovoltaic UAE BU,FJ Energy Plumbing UAE BU,FJ Energy Qatar BU,FJ Energy Qatar Operation UAE BU,FJ Energy Renewable UAE BU,FJ Energy Services UAE BU,FJ Iraq BU,FJ Iraq UAE BU,FJ Qatar Corporate BU,FJC AC Product Trading (FJC) UAE BU,FJC AC Product Trading KSA BU,FJC AC Product Trading UAE BU,FJC AC Spare Parts (FJC) UAE BU,FJC AC Spare Parts UAE BU,FJC AC Trading (FJC) UAE BU,FJC AC Trading UAE BU,Flowtech Dampers UAE BU,Flowtech FT Industries UAE BU,Flowtech Industries KSA BU,Flowtech KSA BU,Flowtech Oman BU,Flowtech Qatar BU,Flowtech UAE BU,Insulation KSA BU,Insulation Trading UAE BU,Insulation UAE BU,Lighting Solutions KSA BU,Lighting Solutions UAE BU,Metaform Access Panel Solution UAE BU,Metaform Architectural Metal Solution UAE BU,Metaform General Fabrication Solution UAE BU,Metaform General UAE BU,Metaform High-Performance Opening Solution UAE BU,Metaform KSA BU,Metaform Metal Enclosure Solution UAE BU,Metaform Metal Profile Solution UAE BU,Metaform POD UAE BU,Multiplast Industries KSA BU,Multiplast KSA BU,Multiplast UAE BU,Nationalisation Industries UAE BU,Nationalisation KSA BU,Nationalisation KSA Industries BU,Nationalisation UAE BU,Nationalization FT Industries UAE BU,Pumps Aquaflo General UAE BU,Pumps Aquaflo India BU,Pumps Aquaflo KSA BU,Pumps Aquaflo Oman BU,Pumps Aquaflo Service Oman BU,Pumps Aquaflo Service UAE BU,Pumps Aquaflo UAE BU,Qatar MEP BU,RKME UAE BU,Ventilation Fans Trading UAE BU,Ventilation Fans UAE BU",,,,,,,,,,,,,,,,,,
GL Code,All ,,,,,,,,,,,,,,,,,,
Aging As on,31/03/2026,,,,,,,,,,,,,,,,,,
Report Currency,Accounted,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Legal Entity,Division,Business Unit,GL Code,Customer Type,Customer Registry ID,Customer Account Number,Name of Customer,Country of customer,Currency,Total Receivable Value,Current/Not Due,0-30 days,31-60 days,61-90 days,91-120 days,121-180 days,181-365 days,366 to 730 days,Above 730 days
Faisal Jassim Trading Co. LLC,‭4240‬,FJ Iraq UAE BU,‭121201-Accounts Receivables‬,External,‭106293‬,307-106293,AL REYAM FOR ENGINEERING AND DESIGN,IQ,AED,-0.85,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭100723‬,308-100723,AL RAHA VILLAGE PROPERTIES L.L.C,AE,AED,"8,048.25",0.00,0.00,0.00,0.00,0.00,0.00,"8,048.25",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭120071‬,308-120071,BAITH AL THABREED AIR CONDITION TRADING LLC,AE,AED,2.30,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00
FJ Industries WLL,‭4260‬,Flowtech Qatar BU,‭121201-Accounts Receivables‬,External,‭107309‬,311-107309,CONTINUE TRADING & CONTRACTING,QA,QAR,"8,507.00",0.00,0.00,0.00,0.00,0.00,0.00,"8,507.00",0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭104314‬,313-104314,PARK HYATT - DUBAI,AE,AED,"10,611.56",0.00,"10,611.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tawreed Co. LLC,‭4290‬,Metaform KSA BU,‭121201-Accounts Receivables‬,External,‭108026‬,318-108026,ALRAEM CONTRACTING COMPANY,SA,SAR,"28,031.50",0.00,0.00,0.00,0.00,0.00,0.00,"28,031.50",0.00,0.00
Tawreed Co. LLC,‭4330‬,Pumps Aquaflo KSA BU,‭121201-Accounts Receivables‬,External,‭108015‬,318-108015,AL-HASHEMIAH CONTRACTING CO. LLC,SA,SAR,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
Tawreed Integrated Industries,‭4270‬,Flowtech Industries KSA BU,‭121201-Accounts Receivables‬,External,‭117113‬,319-117113,EMCOTECH ARABIA LIMITED,SA,SAR,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
Flowtech Air Distribution Industries LLC,‭4260‬,Flowtech FT Industries UAE BU,‭121201-Accounts Receivables‬,External,‭104670‬,322-104670,RELIANCE ELECTRO MECHANICAL PLUMBING & CONTRACTING CO. LLC,AE,AED,"52,945.75",0.00,"52,945.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tawreed Co. LLC,‭4210‬,Euroclima Middle East AHU KSA BU,‭121201-Accounts Receivables‬,External,‭107900‬,318-107900,ABDULLAH SAEED ALSAYED & PARTNERS CONTRACTING CO LTD,SA,SAR,"1,28,977.24",0.00,0.00,0.00,0.00,0.00,0.00,"1,28,977.24",0.00,0.00
Tawreed Co. LLC,‭4210‬,Euroclima Middle East AHU KSA BU,‭121201-Accounts Receivables‬,External,‭108264‬,318-108264,IHCC,SA,SAR,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00
Faisal Jassim Industries LLC,‭4260‬,Flowtech UAE BU,‭121201-Accounts Receivables‬,External,‭106320‬,306-106320,BAGHDAD AIRCONDITIONING WORK,IQ,AED,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44
Faisal Jassim Industries LLC,‭4260‬,Flowtech UAE BU,‭121201-Accounts Receivables‬,External,‭106052‬,306-106052,BAHRAIN ELECTROMECHANICAL SERVICES CO. W.L.L (BEMCO),BH,AED,"6,145.52",0.00,0.00,"6,145.52",0.00,0.00,0.00,0.00,0.00,0.00
Faisal Jassim Industries LLC,‭4320‬,Pumps Aquaflo UAE BU,‭121201-Accounts Receivables‬,External,‭105409‬,306-105409,TELELINK ENGINEERING AND CONTRACTING LLC,AE,AED,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00
Faisal Jassim Industries LLC,‭4320‬,Pumps Aquaflo UAE BU,‭121201-Accounts Receivables‬,External,‭104575‬,306-104575,RAGHAV CONTRACTING LLC,AE,AED,"35,070.00",0.00,0.00,0.00,0.00,0.00,"35,070.00",0.00,0.00,0.00
Metaform Industries LLC,‭4290‬,Metaform Metal Profile Solution UAE BU,‭121201-Accounts Receivables‬,External,‭185222‬,314-185222,S A S INTERNATIONAL LIMITED (DUBAI BRANCH),AE,AED,262.50,0.00,262.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FJ Care Technical Services LLC,‭4220‬,FJ Care Services & AMC UAE BU,‭121201-Accounts Receivables‬,External,‭101557‬,309-101557,BURJEEL ROYAL HOSPITAL ASHAREJ LLC,AE,AED,"8,137.50",0.00,0.00,0.00,"8,137.50",0.00,0.00,0.00,0.00,0.00
Alpha Ducts LLC,‭4020‬,Alpha Ducts UAE BU,‭121201-Accounts Receivables‬,External,‭106128‬,301-106128,GAMATEC,CR,AED,433.49,0.00,0.00,0.00,0.00,0.00,0.00,433.49,0.00,0.00
DC Serve Equipment Trading LLC,‭4170‬,DC Serve Valves UAE BU,‭121201-Accounts Receivables‬,External,‭106756‬,303-106756,SOLUTIONS PLAZA LIMITED,NE,AED,7.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00
DC Serve Equipment Trading LLC,‭4170‬,DC Serve Valves UAE BU,‭121201-Accounts Receivables‬,External,‭105609‬,303-105609,ULTIMATE METAL EQUIPMENTS AND TOOLS TRADING LLC,AE,AED,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
DC Serve Equipment Trading LLC,‭4170‬,DCSM UAE BU,‭121201-Accounts Receivables‬,External,‭103087‬,303-103087,IMDAAD,AE,AED,"3,360.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,360.04",0.00
Faisal Jassim Industries LLC,‭4180‬,Ducting UAE BU,‭121201-Accounts Receivables‬,External,‭102207‬,306-102207,EMAC ELECTROMECHANICAL LLC,AE,AED,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00
Faisal Jassim Industries LLC,‭4190‬,ECS Promaster UAE BU,‭121201-Accounts Receivables‬,External,‭102584‬,306-102584,G B C STREAMLINE CONTRACTING LLC,AE,AED,"17,640.00",0.00,"17,640.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
Faisal Jassim Trading Co. LLC,‭4080‬,Corporate Administration UAE BU,‭121501-Due from Related Parties‬,Internal,‭102415‬,102415,FAISAL JASSIM AL DOSARI TRADING OWNED BY FAISAL JASSIM MOHD ALDOSARI ONE PERSON CO. LLC (R),AE,AED,"3,524.15",0.00,0.00,0.00,-0.50,0.00,0.00,"3,524.65",0.00,0.00
Faisal Jassim Trading Co. LLC,‭4080‬,Corporate Administration UAE BU,‭121501-Due from Related Parties‬,Internal,‭102416‬,102416,FAISAL JASSIM INDUSTRIES LLC (R),AE,AED,"8,37,85,058.70",0.00,"3,38,291.66","6,80,880.24","-2,72,950.22",0.00,"9,823.54","8,30,29,013.48",0.00,0.00
Faisal Jassim Trading Co. LLC,‭4080‬,Corporate Administration UAE BU,‭121501-Due from Related Parties‬,Internal,‭103998‬,103998,MULTIPLAST DUBAI LLC (R),AE,AED,"1,48,49,875.26",0.00,"2,53,050.00","5,06,100.00","1,59,485.52",0.00,"4,13,113.24","1,35,18,126.50",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Product Trading UAE BU,‭121201-Accounts Receivables‬,External,‭102292‬,308-102292,ENCOM TRADING,AE,AED,"1,27,034.25",0.00,"1,27,034.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭101294‬,308-101294,B K A FACILITIES MANAGEMENT SERVICES LLC,AE,AED,"3,507.00",0.00,0.00,0.00,0.00,0.00,0.00,"3,507.00",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭105268‬,308-105268,SYNCHRO TECHNICAL SERVICES LLC,AE,AED,"12,222.00",0.00,0.00,"5,307.75",0.00,924.00,924.00,"5,066.25",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭101614‬,308-101614,CENTRAL A/C TRADING L.L.C,AE,AED,"85,795.50",0.00,"32,161.50","2,982.00","15,666.00","3,717.00","26,481.00","4,788.00",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭105546‬,308-105546,TRANE B V B A( DUBAI BRANCH),AE,AED,"1,85,466.37",0.00,"1,20,760.50",0.00,"24,008.25","6,098.76","12,869.11","21,729.75",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭104798‬,308-104798,S.K.M AIR CONDITIONING LLC,AE,AED,"78,156.75",0.00,"7,848.75","4,499.25","7,612.50","3,449.25","38,871.00","15,876.00",0.00,0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭101924‬,308-101924,DESERT DUNES BUILDING MATERIALS LLC,AE,AED,"3,151.25",0.00,0.00,1.25,0.00,0.00,0.00,0.00,"3,150.00",0.00
FJ Care Air Condition Trading LLC,‭4220‬,FJC AC Spare Parts UAE BU,‭121201-Accounts Receivables‬,External,‭104487‬,308-104487,PROMPT AIR CONDITION TRADING L.L.C,AE,AED,"12,495.00",0.00,"5,197.50","4,777.50",0.00,0.00,0.00,"2,520.00",0.00,0.00
FJ Care Technical Services LLC,‭4220‬,FJ Care Casual Jobs UAE BU,‭121201-Accounts Receivables‬,External,‭100447‬,309-100447,AL HABTOOR GROUP LLC,AE,AED,"13,230.00",0.00,"1,575.00",0.00,"3,150.00","6,930.00","1,575.00",0.00,0.00,0.00
FJ Industries WLL,‭4260‬,Flowtech Qatar BU,‭121201-Accounts Receivables‬,External,‭107575‬,311-107575,MEP ENTERPRISES WLL,QA,QAR,"5,152.02",0.00,0.00,0.00,0.00,"1,872.02",0.00,"3,280.00",0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Boiler UAE BU,‭121201-Accounts Receivables‬,External,‭105281‬,313-105281,T T E ELECTROMECHANICAL - LLC,AE,AED,"11,39,976.27",0.00,0.00,0.00,"1,14,988.68","10,24,987.59",0.00,0.00,0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy KSA Operation UAE BU,‭121501-Due from Related Parties‬,Internal,‭108605‬,108605,TAWREED CO. LLC (R),SA,AED,"3,91,345.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,91,345.62",0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Qatar Operation UAE BU,‭121501-Due from Related Parties‬,Internal,‭107402‬,107402,FJ TRADING & ENGG. CO. (QATAR),QA,AED,"11,56,635.88",0.00,"62,776.89","51,822.28","15,919.67",0.00,0.00,"9,60,892.93","65,224.11",0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭102972‬,313-102972,HILTON GARDEN INN DUBAI JUMAIRAH HOTEL,AE,AED,"9,581.26",0.00,"4,790.63",0.00,0.00,0.00,0.00,"4,790.63",0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭103515‬,313-103515,LUXURY OWNERS ASSOCIATION MANAGEMENT SERVICES CO LLC,AE,AED,"23,625.00",0.00,0.00,0.00,0.00,0.00,"11,812.50","11,812.50",0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭104764‬,313-104764,ROYAL M HOTEL FUJAIRAH,AE,AED,"36,291.56",0.00,0.00,0.00,0.00,"20,737.50","15,554.06",0.00,0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭101523‬,313-101523,BROADEN STAR TECHNICAL SERVICES L.L.C,AE,AED,"12,600.00",0.00,0.00,0.00,0.00,"12,600.00",0.00,0.00,0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭105180‬,313-105180,ST REGIS SAADIYAT ISLAND RESORT,AE,AED,"11,097.27",0.00,0.00,0.00,"3,771.29",0.00,0.00,"7,325.98",0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭102489‬,313-102489,FIVE HOTEL FZE,AE,AED,"7,087.50",0.00,0.00,"7,087.50",0.00,0.00,0.00,0.00,0.00,0.00
Future Journey Energy Solutions LLC,‭4230‬,FJ Energy Services UAE BU,‭121201-Accounts Receivables‬,External,‭100652‬,313-100652,AL MURJAN FZ - LLC (MEDIA ROTANA HOTEL),AE,AED,"7,164.15",0.00,"7,161.00",0.00,0.00,0.00,3.15,0.00,0.00,0.00
Metaform Industries LLC,‭4290‬,Metaform High-Performance Opening Solution UAE BU,‭121201-Accounts Receivables‬,External,‭141181‬,314-141181,AL ZAHER GENERAL FACILITIES SUPPLY LLC,AE,AED,"7,696.50",0.00,"6,982.50",714.00,0.00,0.00,0.00,0.00,0.00,0.00
Metaform Industries LLC,‭4290‬,Metaform Metal Enclosure Solution UAE BU,‭121201-Accounts Receivables‬,External,‭120174‬,314-120174,SMART BOARD ELECTRICAL DISTRIBUTION BOARDS ASSEMBLING LLC,AE,AED,"1,02,588.19",0.00,"42,675.16","27,861.25","29,400.53","2,651.25",0.00,0.00,0.00,0.00
Metaform Industries LLC,‭4290‬,Metaform General UAE BU,‭121201-Accounts Receivables‬,External,‭103878‬,314-103878,MOHAMMED ZAMAN MOHAMMED METAL SCRAP TR LLC,AE,AED,"86,486.61",0.00,"20,741.70","33,526.50","32,218.41",0.00,0.00,0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭102620‬,315-102620,GECO MECHANICAL & ELECTRICAL LTD.CO,AE,AED,"-28,394.09",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-28,394.09"
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭102461‬,315-102461,FIBREX -LLC,AE,AED,"31,900.25",0.00,0.00,0.00,0.00,"3,024.00","1,803.90","27,072.35",0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭104712‬,315-104712,RNINE INTERNATIONAL ELECTROMECHANICAL CONTRACTING LLC,AE,AED,"19,601.32",0.00,0.00,0.00,0.00,0.00,0.00,300.10,"19,301.22",0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭104745‬,315-104745,ROYAL ADVANCE ELECTROMECHANICAL LLC,AE,AED,"36,18,007.63",0.00,"1,58,747.66","8,02,777.37","8,34,766.30","6,61,228.75","10,52,354.34","1,08,133.21",0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭100072‬,315-100072,ABR AL MUTAWASSIT CONTRACTING CO. LLC,AE,AED,"8,74,076.61",0.00,"46,560.15","1,35,606.01","2,59,071.69","1,39,938.17","2,92,900.59",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭105117‬,315-105117,SOBHA ADVANCED INDUSTRIES LLC OPC,AE,AED,"10,775.63",0.00,"1,323.00","1,323.00","3,719.63","2,940.00","1,470.00",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭101196‬,315-101196,ARTEMIS OMMO BUILDING MATERIALS TRADING LLC,AE,AED,"25,30,075.77",0.00,"6,78,003.28","9,85,270.15","7,23,827.75","12,884.08","1,30,090.51",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭100641‬,315-100641,AL MUHANAD MECH CONT. LLC,AE,AED,"6,67,072.59",0.00,"72,819.49","3,65,885.96","89,235.85","44,182.53","70,808.86","24,139.90",0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭103985‬,315-103985,MTEC ELECTROMECHANICAL WORKS LLC - BRANCH OF ABU DHABI,AE,AED,"2,16,791.97",0.00,0.00,"14,147.91","87,275.29","69,308.52","46,060.25",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭105552‬,315-105552,TRANS EMIRATES ELECTRICAL & MECHANICAL WORKS LLC,AE,AED,"53,650.89",0.00,0.00,"26,533.19","1,428.63",462.82,"25,226.25",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭102117‬,315-102117,ECOTHERM CONTRACTING (LLC),AE,AED,"1,39,301.93",0.00,0.00,0.00,"70,721.18","52,437.00","16,143.75",0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭103685‬,315-103685,MAXPOWER ELECTROMECHANICAL CONTRACTING LLC,AE,AED,"1,12,366.43",0.00,0.00,"19,667.03","13,753.61","9,245.54","65,447.75","4,252.50",0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭105958‬,315-105958,Emcotech Contracting - LLC- SPC,AE,AED,"44,827.16",0.00,0.00,"44,827.11",0.05,0.00,0.00,0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭100710‬,315-100710,AL QODORAT ENGINEERING GENERAL CONTRACTING CO. LLC,AE,AED,0.61,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00
Multiplast Dubai LLC,‭4310‬,Multiplast UAE BU,‭121201-Accounts Receivables‬,External,‭104917‬,315-104917,SCALE ELECTROMECHANICAL WORKS & AIRCONDITIONING LLC,AE,AED,"56,864.85",0.00,"16,023.00","39,245.85","1,596.00",0.00,0.00,0.00,0.00,0.00
Tawreed Co. LLC,‭4010‬,Air Handling Unit KSA BU,‭121201-Accounts Receivables‬,External,‭108540‬,318-108540,SAUDI SERVICES CO. LTD.,SA,SAR,"33,96,455.47",0.00,0.00,0.00,0.00,0.00,0.00,"96,599.47","32,99,856.00",0.00
Tawreed Co. LLC,‭4370‬,Corporate KSA BU,‭121501-Due from Related Parties‬,Internal,‭103772‬,103772,METAFORM INDUSTRIES LLC (R),AE,SAR,"1,61,739.84",0.00,0.00,0.00,0.00,0.00,0.00,"1,60,222.73","1,517.11",0.00
Tawreed Co. LLC,‭4290‬,Metaform KSA BU,‭121501-Due from Related Parties‬,Internal,‭108606‬,108606,TAWREED INTEGRATED INDUSTRIES (R),SA,SAR,"35,448.75",0.00,0.00,"35,448.75",0.00,0.00,0.00,0.00,0.00,0.00
Tawreed Co. LLC,‭4290‬,Metaform KSA BU,‭121201-Accounts Receivables‬,External,‭107941‬,318-107941,AL ALAMEYAH GROUP,SA,SAR,"10,10,746.50",0.00,"5,06,517.50",0.00,"5,02,205.00",0.00,0.00,"2,024.00",0.00,0.00
Tawreed Co. LLC,‭4290‬,Metaform KSA BU,‭121201-Accounts Receivables‬,External,‭108392‬,318-108392,NOOR INNOVATIVE CONTRACTING CO,SA,SAR,"5,70,389.00",0.00,"4,39,175.00",0.00,"1,31,214.00",0.00,0.00,0.00,0.00,0.00
Tawreed Integrated Industries,‭4270‬,Flowtech Industries KSA BU,‭121201-Accounts Receivables‬,External,‭107935‬,319-107935,AJ TAWREED CO.,SA,SAR,"95,594.61",0.00,0.00,"31,453.35","14,546.67","3,183.20","17,678.95","17,576.50","11,155.94",0.00
Tawreed Integrated Industries,‭4270‬,Flowtech Industries KSA BU,‭121201-Accounts Receivables‬,External,‭108300‬,319-108300,KAYAN FOUR FACTORY,SA,SAR,"2,21,155.22",0.00,0.00,0.00,"2,21,155.22",0.00,0.00,0.00,0.00,0.00
Tawreed Integrated Industries,‭4300‬,Multiplast Industries KSA BU,‭121201-Accounts Receivables‬,External,‭123198‬,319-123198,ROND UNITED TRADING COMPANY,SA,SAR,"7,37,285.91",0.00,"3,49,356.27","2,18,776.25","1,69,153.39",0.00,0.00,0.00,0.00,0.00
Flowtech Air Distribution Industries LLC,‭4260‬,Flowtech FT Industries UAE BU,‭121201-Accounts Receivables‬,External,‭102382‬,322-102382,EVOLVE INTERIORS LLC,AE,AED,"12,917.23",0.00,"5,863.25","7,053.98",0.00,0.00,0.00,0.00,0.00,0.00
Flowtech Air Distribution Industries LLC,‭4260‬,Flowtech FT Industries UAE BU,‭121201-Accounts Receivables‬,External,‭101747‬,322-101747,CONTINENT GENERAL CONTRACTING - SOLE PROPRIETORSHIP LLC,AE,AED,"9,386.53",0.00,"9,386.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00
Flowtech Air Distribution Industries LLC,‭4260‬,Flowtech FT Industries UAE BU,‭121201-Accounts Receivables‬,External,‭103174‬,322-103174,INTERNATIONAL ELECTRO-MECHANICAL SERVICES CO. LLC,AE,AED,"44,075.55",0.00,"44,075.55",0.00,0.00,0.00,0.00,0.00,0.00,0.00
